-2.1931,6.7634,1
-6.5538,8.2598,1
6.2719,4.3323,1
0.68832,9.5763,1
3.2513,6.8269,1
1.5593,12.572,1
8.7132,7.8465,1
1.1057,11.701,1
-11.307,6.171,1
7.4075,1.7551,1
1.0216,7.0717,1
-7.2387,6.3148,1
3.9128,7.8345,1
9.7489,6.3981,1
-8.9652,4.0254,1
-0.78049,11.29,1
-6.5559,10.473,1
7.2664,9.234,1
5.6054,5.5288,1
5.0469,6.713,1
-8.3449,7.5005,1
-4.4637,8.1194,1
7.136,0.54275,1
9.5077,7.1438,1
7.2406,2.1528,1
-3.6691,11.153,1
-0.2985,9.9042,1
10.901,1.5288,1
-10.756,2.0611,1
10.337,0.0069497,1
-3.8874,12.294,1
-2.4649,8.782,1
-8.0708,9.2211,1
5.6143,4.9917,1
6.1258,6.2997,1
-7.0489,3.6542,1
1.1887,10.425,1
6.9302,7.9657,1
-4.4909,8.8142,1
-3.5989,6.1903,1
-8.0078,3.7372,1
12.954,0.68719,1
6.7035,4.3169,1
-7.7071,4.1843,1
-1.7289,7.7717,1
-1.4077,7.2714,1
-0.62769,9.2594,1
5.8653,6.1623,1
-7.9516,5.1033,1
10.92,5.3618,1
9.4333,4.173,1
-0.33035,11.854,1
6.4834,4.8541,1
8.6423,6.8631,1
6.8814,4.4184,1
8.2926,4.8175,1
9.9017,0.63873,1
-10.805,2.9392,1
10.151,0.11207,1
-5.9898,10.493,1
7.3958,7.9375,1
5.6236,8.3786,1
-9.5065,8.5673,1
3.6196,9.1188,1
-8.4426,9.5965,1
-0.47693,7.3222,1
6.1855,7.4174,1
0.22271,12.316,1
-3.2842,10.114,1
-8.7048,5.7944,1
5.5384,10.252,1
7.3977,8.196,1
8.4437,3.6766,1
-5.8098,9.6864,1
6.3032,4.3357,1
-2.7801,11.646,1
11.883,1.8803,1
4.7562,6.7764,1
9.7048,1.7861,1
5.678,10.305,1
11.51,2.5613,1
8.1355,1.8135,1
1.041,12.468,1
8.5791,0.3353,1
6.8238,2.1725,1
6.5388,7.7611,1
-1.0029,7.3197,1
8.2421,4.8788,1
8.6675,5.2683,1
-2.0756,7.1614,1
-4.4194,8.4772,1
-1.3762,9.5515,1
-8.6637,9.23,1
6.2559,5.0934,1
6.2382,8.4897,1
-6.9838,8.6677,1
7.9558,4.2753,1
-2.4136,8.8137,1
9.5589,1.9541,1
3.4237,11.706,1
3.9027,8.9039,1
-1.7299,8.1461,1
-11.285,3.2876,1
-1.7918,11.566,1
-6.65,7.6456,1
10.676,2.2965,1
-5.0552,5.5724,1
-3.7032,7.4369,1
-9.0226,6.8637,1
-6.1348,6.9114,1
-8.1243,0.072881,1
-10.725,0.4565,1
3.8297,8.5695,1
11.485,4.4231,1
3.943,6.0055,1
-6.9254,6.4289,1
6.6978,6.4712,1
-10.211,1.6229,1
-12.19,0.74755,1
-8.3753,2.832,1
1.3015,9.5587,1
-11.313,3.727,1
-7.4459,3.2087,1
-12.124,4.0808,1
-6.7531,3.121,1
4.7872,10.204,1
-1.4192,9.6549,1
-1.0745,9.2201,1
9.8095,6.1249,1
7.998,5.63,1
5.4244,5.2357,1
-0.95684,8.7402,1
-6.0327,4.6928,1
-8.4283,3.3403,1
-9.5306,2.0007,1
6.2427,6.531,1
-7.8934,3.6883,1
9.2293,1.0647,1
4.1965,12.054,1
-8.8546,6.9221,1
-8.9486,2.9938,1
-3.6437,11.706,1
-3.1539,7.4199,1
4.7645,11.771,1
9.3438,5.9125,1
-6.9096,7.3116,1
-8.6739,7.3103,1
-1.365,7.8772,1
-7.258,3.7706,1
-1.7811,10.296,1
-10.227,7.9953,1
8.1556,8.6923,1
-5.5356,6.7414,1
-0.53071,7.4341,1
-5.6068,8.6249,1
0.9719,11.975,1
-3.2162,6.3326,1
-0.46713,10.9,1
-6.6049,9.149,1
-3.2976,9.2793,1
7.4337,1.8067,1
-11.444,5.6427,1
2.6644,9.7363,1
7.6229,7.5266,1
6.4643,3.5907,1
-5.6352,4.3225,1
-0.18472,7.8127,1
6.5262,7.3696,1
6.8257,9.5788,1
-6.6035,2.7416,1
3.7074,11.831,1
-11.707,4.5562,1
8.3336,9.1969,1
1.671,10.179,1
8.3387,8.1852,1
10.67,2.0501,1
5.6969,6.9646,1
-7.5602,1.0034,1
4.878,8.3349,1
-6.7613,3.9732,1
9.3938,7.6876,1
-1.7119,10.877,1
-3.5361,7.3985,1
10.294,7.8018,1
-10.991,4.1067,1
4.6289,8.5365,1
-8.7255,5.9802,1
10.521,1.3151,1
-5.7588,11.498,1
12.742,1.9148,1
-10.328,4.0858,1
11.756,1.2297,1
8.4394,2.5261,1
-3.7616,6.6292,1
-6.4015,10.621,1
-8.9009,0.61094,1
10.616,1.9854,1
-3.4241,9.1254,1
-1.316,9.2426,1
6.4853,8.2513,1
0.39124,0.69758,0
0.12789,3.651,0
5.2919,-6.0772,0
16.523,1.5658,0
