-9.4058,9.997,1
-7.9134,10.732,1
13.096,3.1969,1
3.332,7.5913,1
1.9043,10.976,1
-7.7298,11.432,1
13.993,0.5555,1
-5.1306,11.56,1
6.8046,12.491,1
3.0867,7.345,1
-8.2475,6.2975,1
6.9836,8.1127,1
-19.987,1.1316,1
12.776,6.3974,1
-9.6766,9.9445,1
-7.9081,13.73,1
-4.9972,9.5885,1
2.7503,9.3174,1
10.746,12.766,1
-10.6,3.881,1
9.4652,3.1402,1
-6.4652,10.026,1
11.82,3.1991,1
-7.7321,5.6994,1
-9.3836,9.3229,1
5.4858,3.8048,1
8.1054,0.54041,1
5.1064,0.19844,1
8.1582,6.8727,1
-8.904,2.4088,1
-4.0061,7.2393,1
-6.2976,7.8662,1
-5.3273,8.1864,1
-1.0424,13.127,1
-3.1101,8.3463,1
6.65,11.669,1
-0.49102,11.857,1
8.5114,2.3691,1
14.787,0.55822,1
-0.76226,11.636,1
-9.131,6.4031,1
-5.4201,12.454,1
10.942,4.1109,1
5.161,14.888,1
5.0606,7.0631,1
-10.633,9.0412,1
-11.299,1.167,1
6.2425,2.9011,1
8.3313,9.5013,1
-9.2626,2.3247,1
-8.0396,6.7018,1
-7.1996,11.314,1
-9.9895,2.178,1
6.9653,6.5324,1
-7.4263,6.5853,1
8.6557,6.3262,1
10.84,1.5392,1
0.23933,6.1476,1
5.1933,9.5006,1
3.5397,12.221,1
8.9197,13.764,1
-4.9377,4.4886,1
4.6784,10.33,1
1.1602,7.7726,1
-11.551,2.0259,1
14.502,5.769,1
4.8929,10.213,1
3.6775,9.1205,1
10.174,6.53,1
-8.9029,10.597,1
-4.7577,13.551,1
-10.943,0.11912,1
-1.6485,13.513,1
-5.2509,10.524,1
-11.85,3.0893,1
-4.4507,5.0173,1
-3.1546,10.792,1
1.2419,10.766,1
3.8707,6.1211,1
-1.4537,13.668,1
8.1635,3.4972,1
3.8698,5.6316,1
-5.0152,12.416,1
10.226,5.7711,1
11.695,8.1788,1
-5.7259,1.8912,1
-7.9228,5.3221,1
-9.0992,9.213,1
7.2322,0.28746,1
-5.4962,0.15384,1
-3.1794,8.299,1
-2.559,10.012,1
-2.7524,10.651,1
-3.2403,8.4653,1
-4.567,9.0087,1
11.648,6.3276,1
9.0402,6.988,1
6.8032,7.8727,1
-6.9888,9.2265,1
10.121,9.1261,1
5.283,9.2798,1
-0.75892,10.95,1
7.2312,0.90813,1
0.34777,14.136,1
-8.233,2.5105,1
11.599,7.1617,1
-8.972,3.8945,1
-3.2331,3.925,1
-7.336,13.914,1
-12.889,1.9663,1
7.0618,7.1059,1
8.7493,8.7693,1
-3.6194,12.294,1
4.5868,11.344,1
-12.571,3.8226,1
5.8265,2.5139,1
3.0532,7.1635,1
-4.7091,7.2414,1
11.682,4.57,1
-2.5371,6.4749,1
-12.435,0.16265,1
5.6617,9.0829,1
11.46,8.821,1
9.4471,5.9219,1
12.444,2.7942,1
-5.9668,9.7488,1
-10.497,2.2727,1
-11.428,7.3166,1
-2.2972,8.6261,1
-2.6069,12.592,1
-10.499,6.994,1
8.7351,6.7351,1
7.1817,4.7226,1
6.3265,10.898,1
-0.6946,13.852,1
3.3477,8.2388,1
-7.1735,11.798,1
4.2342,6.8975,1
-6.8269,13.742,1
-4.415,10.61,1
-10.505,5.9756,1
-4.3954,8.7614,1
7.7869,5.7234,1
-11.594,3.4443,1
-8.2969,2.2168,1
-1.2063,13.318,1
-9.9879,0.5662,1
11.981,3.2066,1
12.336,1.7828,1
-7.6387,2.2071,1
-1.4775,6.7283,1
1.7281,9.2458,1
3.17,8.6396,1
2.6633,12.997,1
10.163,0.58615,1
-1.4408,10.801,1
0.71994,9.4985,1
4.6787,7.3609,1
0.32253,6.7837,1
2.4856,3.7708,1
12.452,3.2059,1
-7.0442,5.896,1
3.1277,6.6899,1
-6.9267,7.0157,1
-8.0197,3.555,1
6.8955,11.721,1
-5.2716,10.326,1
12.781,2.3353,1
9.6173,1.0676,1
0.97542,10.576,1
